customer_id,name,email,date_of_birth,loyalty_level_id,points_balance
19245,Customer_19245,customer19245@example.com,1984-12-14,3,4471
19246,Customer_19246,customer19246@example.com,1985-01-29,2,2862
19247,Customer_19247,customer19247@example.com,2017-06-18,4,4509
19248,Customer_19248,customer19248@example.com,2007-08-12,4,3216
19249,Customer_19249,customer19249@example.com,2008-03-05,5,3502
19250,Customer_19250,customer19250@example.com,1980-05-05,1,1523
19251,Customer_19251,customer19251@example.com,2013-05-13,1,2977
19252,Customer_19252,customer19252@example.com,1981-06-03,3,2035
19253,Customer_19253,customer19253@example.com,2000-06-04,4,2072
19254,Customer_19254,customer19254@example.com,1988-05-24,1,4385
19255,Customer_19255,customer19255@example.com,1975-12-10,5,3545
19256,Customer_19256,customer19256@example.com,2006-11-18,1,4334
19257,Customer_19257,customer19257@example.com,1979-07-23,5,3598
19258,Customer_19258,customer19258@example.com,1972-05-26,2,3894
19259,Customer_19259,customer19259@example.com,2000-08-27,5,1488
19260,Customer_19260,customer19260@example.com,1984-07-13,4,407
19261,Customer_19261,customer19261@example.com,1992-02-10,4,2953
19262,Customer_19262,customer19262@example.com,1986-02-13,3,2723
19263,Customer_19263,customer19263@example.com,1970-07-29,4,3852
19264,Customer_19264,customer19264@example.com,1995-11-27,1,1991
19265,Customer_19265,customer19265@example.com,1987-03-12,2,4081
19266,Customer_19266,customer19266@example.com,2007-02-15,4,38
19267,Customer_19267,customer19267@example.com,1982-09-24,4,592
19268,Customer_19268,customer19268@example.com,1997-07-01,1,2202
19269,Customer_19269,customer19269@example.com,1996-05-15,3,434
19270,Customer_19270,customer19270@example.com,1999-01-01,4,262
19271,Customer_19271,customer19271@example.com,1994-06-01,3,480
19272,Customer_19272,customer19272@example.com,1993-01-29,5,438
19273,Customer_19273,customer19273@example.com,1975-01-24,5,3346
19274,Customer_19274,customer19274@example.com,1985-04-05,5,963
19275,Customer_19275,customer19275@example.com,1996-12-29,5,2551
19276,Customer_19276,customer19276@example.com,2004-05-03,3,1427
19277,Customer_19277,customer19277@example.com,1994-09-13,1,2139
19278,Customer_19278,customer19278@example.com,2005-01-19,3,4190
19279,Customer_19279,customer19279@example.com,1997-02-24,5,1439
19280,Customer_19280,customer19280@example.com,1998-07-13,4,1656
19281,Customer_19281,customer19281@example.com,1976-07-18,5,4250
19282,Customer_19282,customer19282@example.com,1997-01-22,4,1170
19283,Customer_19283,customer19283@example.com,1999-09-28,3,1714
19284,Customer_19284,customer19284@example.com,1994-10-21,2,3562
19285,Customer_19285,customer19285@example.com,2009-11-14,3,4824
19286,Customer_19286,customer19286@example.com,1986-02-23,5,2841
19287,Customer_19287,customer19287@example.com,1975-01-28,3,989
19288,Customer_19288,customer19288@example.com,1997-03-06,4,3251
19289,Customer_19289,customer19289@example.com,1973-12-08,2,2251
19290,Customer_19290,customer19290@example.com,2016-01-10,5,3193
19291,Customer_19291,customer19291@example.com,2019-03-30,5,3194
19292,Customer_19292,customer19292@example.com,1998-04-03,2,1939
19293,Customer_19293,customer19293@example.com,2002-05-13,3,370
19294,Customer_19294,customer19294@example.com,2001-07-11,4,3487
19295,Customer_19295,customer19295@example.com,2019-03-26,5,4910
19296,Customer_19296,customer19296@example.com,1983-09-05,2,3173
19297,Customer_19297,customer19297@example.com,2003-05-17,5,2355
19298,Customer_19298,customer19298@example.com,1989-11-27,4,171
19299,Customer_19299,customer19299@example.com,2012-08-24,3,3772
19300,Customer_19300,customer19300@example.com,1988-07-27,3,4425
19301,Customer_19301,customer19301@example.com,1975-10-16,4,1327
19302,Customer_19302,customer19302@example.com,2002-08-14,2,258
19303,Customer_19303,customer19303@example.com,1996-07-17,1,4195
19304,Customer_19304,customer19304@example.com,1970-08-12,2,549
19305,Customer_19305,customer19305@example.com,1998-08-25,2,2951
19306,Customer_19306,customer19306@example.com,1990-06-25,5,1187
19307,Customer_19307,customer19307@example.com,1975-10-04,5,4963
19308,Customer_19308,customer19308@example.com,1974-05-04,2,680
19309,Customer_19309,customer19309@example.com,2007-08-22,5,21
19310,Customer_19310,customer19310@example.com,1972-02-02,5,4348
19311,Customer_19311,customer19311@example.com,2006-11-05,1,3138
19312,Customer_19312,customer19312@example.com,2003-01-17,5,2178
19313,Customer_19313,customer19313@example.com,1975-04-02,4,3400
19314,Customer_19314,customer19314@example.com,1998-01-17,3,1039
19315,Customer_19315,customer19315@example.com,1973-08-19,3,1787
19316,Customer_19316,customer19316@example.com,2003-10-28,2,2398
19317,Customer_19317,customer19317@example.com,2006-05-21,5,2089
19318,Customer_19318,customer19318@example.com,1985-03-27,2,1740
19319,Customer_19319,customer19319@example.com,2002-09-17,3,3422
19320,Customer_19320,customer19320@example.com,1976-12-22,3,903
19321,Customer_19321,customer19321@example.com,1991-10-08,1,4286
19322,Customer_19322,customer19322@example.com,1980-10-27,3,452
19323,Customer_19323,customer19323@example.com,1986-12-15,4,1016
19324,Customer_19324,customer19324@example.com,2004-08-09,5,1439
19325,Customer_19325,customer19325@example.com,1998-07-23,1,1368
19326,Customer_19326,customer19326@example.com,2012-12-31,1,3975
19327,Customer_19327,customer19327@example.com,1981-08-03,3,4898
19328,Customer_19328,customer19328@example.com,1977-04-12,3,2554
19329,Customer_19329,customer19329@example.com,1997-12-15,1,1829
19330,Customer_19330,customer19330@example.com,1974-10-10,4,648
19331,Customer_19331,customer19331@example.com,1980-05-04,5,2999
19332,Customer_19332,customer19332@example.com,2002-04-09,1,929
19333,Customer_19333,customer19333@example.com,1977-08-17,3,2512
19334,Customer_19334,customer19334@example.com,2002-02-23,4,3478
19335,Customer_19335,customer19335@example.com,1980-05-09,3,1230
19336,Customer_19336,customer19336@example.com,2014-03-11,1,2896
19337,Customer_19337,customer19337@example.com,2002-08-10,3,728
19338,Customer_19338,customer19338@example.com,1991-10-23,4,3474
19339,Customer_19339,customer19339@example.com,2010-09-25,4,3471
19340,Customer_19340,customer19340@example.com,2000-08-15,2,426
19341,Customer_19341,customer19341@example.com,1989-09-21,3,492
19342,Customer_19342,customer19342@example.com,1975-02-02,1,4988
19343,Customer_19343,customer19343@example.com,1990-09-14,2,2970
19344,Customer_19344,customer19344@example.com,1991-01-31,3,3746
19345,Customer_19345,customer19345@example.com,2009-12-20,3,2418
19346,Customer_19346,customer19346@example.com,1987-07-20,3,1276
19347,Customer_19347,customer19347@example.com,2002-10-18,2,3292
19348,Customer_19348,customer19348@example.com,2016-06-01,4,4995
19349,Customer_19349,customer19349@example.com,2007-02-11,1,2504
19350,Customer_19350,customer19350@example.com,1984-08-16,2,80
19351,Customer_19351,customer19351@example.com,1985-01-09,4,4286
19352,Customer_19352,customer19352@example.com,2010-09-15,3,2029
19353,Customer_19353,customer19353@example.com,1999-10-21,1,2410
19354,Customer_19354,customer19354@example.com,2014-12-01,5,3564
19355,Customer_19355,customer19355@example.com,1983-08-10,5,1611
19356,Customer_19356,customer19356@example.com,2002-12-11,5,2123
19357,Customer_19357,customer19357@example.com,2005-07-16,1,3439
19358,Customer_19358,customer19358@example.com,1972-02-29,3,2489
19359,Customer_19359,customer19359@example.com,1995-09-19,5,3384
19360,Customer_19360,customer19360@example.com,1973-04-28,2,1155
19361,Customer_19361,customer19361@example.com,2009-12-28,4,2626
19362,Customer_19362,customer19362@example.com,1982-08-21,1,2169
19363,Customer_19363,customer19363@example.com,1994-03-28,5,2162
19364,Customer_19364,customer19364@example.com,2000-10-05,3,2924
19365,Customer_19365,customer19365@example.com,1984-09-11,5,3332
19366,Customer_19366,customer19366@example.com,1996-04-25,2,3084
19367,Customer_19367,customer19367@example.com,1981-12-17,3,2025
19368,Customer_19368,customer19368@example.com,1999-01-14,4,1696
19369,Customer_19369,customer19369@example.com,2013-11-03,2,3879
19370,Customer_19370,customer19370@example.com,1988-01-12,2,2889
19371,Customer_19371,customer19371@example.com,1995-01-02,1,1490
19372,Customer_19372,customer19372@example.com,1982-01-13,4,1080
19373,Customer_19373,customer19373@example.com,1992-02-14,3,4224
19374,Customer_19374,customer19374@example.com,1983-01-28,4,2228
19375,Customer_19375,customer19375@example.com,1975-06-27,1,3346
19376,Customer_19376,customer19376@example.com,2009-12-14,4,2579
19377,Customer_19377,customer19377@example.com,1973-11-29,2,3872
19378,Customer_19378,customer19378@example.com,1998-01-29,3,3361
19379,Customer_19379,customer19379@example.com,1992-04-08,2,1118
19380,Customer_19380,customer19380@example.com,1995-07-05,4,2429
19381,Customer_19381,customer19381@example.com,2007-08-05,2,2581
19382,Customer_19382,customer19382@example.com,1978-11-03,4,4312
19383,Customer_19383,customer19383@example.com,1982-10-21,4,1336
19384,Customer_19384,customer19384@example.com,1986-12-11,1,3504
19385,Customer_19385,customer19385@example.com,2005-08-08,4,4164
19386,Customer_19386,customer19386@example.com,1970-04-28,5,1618
19387,Customer_19387,customer19387@example.com,1971-09-01,2,2288
19388,Customer_19388,customer19388@example.com,1991-05-29,2,4515
19389,Customer_19389,customer19389@example.com,2010-05-31,4,1396
19390,Customer_19390,customer19390@example.com,1994-08-16,3,1216
19391,Customer_19391,customer19391@example.com,1977-09-06,2,2998
19392,Customer_19392,customer19392@example.com,1998-07-30,4,2785
19393,Customer_19393,customer19393@example.com,2007-10-21,1,4709
19394,Customer_19394,customer19394@example.com,2013-11-06,4,3705
19395,Customer_19395,customer19395@example.com,2006-12-05,2,2133
19396,Customer_19396,customer19396@example.com,1980-07-27,2,2906
19397,Customer_19397,customer19397@example.com,2000-12-21,4,4673
19398,Customer_19398,customer19398@example.com,1996-07-25,2,204
19399,Customer_19399,customer19399@example.com,2015-02-26,2,1778
19400,Customer_19400,customer19400@example.com,2010-11-16,2,3205
19401,Customer_19401,customer19401@example.com,1984-11-25,1,4803
19402,Customer_19402,customer19402@example.com,2002-12-15,1,3710
19403,Customer_19403,customer19403@example.com,1976-12-20,3,9
19404,Customer_19404,customer19404@example.com,2004-11-04,4,499
19405,Customer_19405,customer19405@example.com,1976-08-05,5,1394
19406,Customer_19406,customer19406@example.com,1987-07-28,5,2100
19407,Customer_19407,customer19407@example.com,2018-12-05,2,371
19408,Customer_19408,customer19408@example.com,2018-02-26,2,1618
19409,Customer_19409,customer19409@example.com,2004-01-31,2,4342
19410,Customer_19410,customer19410@example.com,2012-01-25,1,3954
19411,Customer_19411,customer19411@example.com,2013-03-16,4,4595
19412,Customer_19412,customer19412@example.com,2013-12-24,2,2897
19413,Customer_19413,customer19413@example.com,1985-10-06,5,569
19414,Customer_19414,customer19414@example.com,2018-10-06,3,2727
19415,Customer_19415,customer19415@example.com,1988-07-27,4,918
19416,Customer_19416,customer19416@example.com,2013-06-16,4,677
19417,Customer_19417,customer19417@example.com,1998-03-27,3,4106
19418,Customer_19418,customer19418@example.com,2019-02-05,3,2643
19419,Customer_19419,customer19419@example.com,2001-07-05,1,2887
19420,Customer_19420,customer19420@example.com,1970-05-18,3,2513
19421,Customer_19421,customer19421@example.com,1972-04-29,1,102
19422,Customer_19422,customer19422@example.com,1988-03-12,2,222
19423,Customer_19423,customer19423@example.com,1979-03-29,4,1605
19424,Customer_19424,customer19424@example.com,1985-03-16,3,1237
19425,Customer_19425,customer19425@example.com,1995-11-06,5,4406
19426,Customer_19426,customer19426@example.com,2001-10-28,2,4487
19427,Customer_19427,customer19427@example.com,1995-05-07,5,3145
19428,Customer_19428,customer19428@example.com,2001-05-20,2,4258
19429,Customer_19429,customer19429@example.com,1975-12-18,3,2760
19430,Customer_19430,customer19430@example.com,1973-11-16,3,678
19431,Customer_19431,customer19431@example.com,2008-09-25,2,3546
19432,Customer_19432,customer19432@example.com,1970-03-05,2,677
19433,Customer_19433,customer19433@example.com,1973-08-22,1,1373
19434,Customer_19434,customer19434@example.com,1997-01-04,5,4884
19435,Customer_19435,customer19435@example.com,1974-09-22,3,3541
19436,Customer_19436,customer19436@example.com,2007-02-12,1,508
19437,Customer_19437,customer19437@example.com,2008-09-08,2,4140
19438,Customer_19438,customer19438@example.com,1983-09-26,3,2074
19439,Customer_19439,customer19439@example.com,1996-12-14,2,2508
19440,Customer_19440,customer19440@example.com,1989-04-10,2,3907
19441,Customer_19441,customer19441@example.com,1991-04-21,1,2334
19442,Customer_19442,customer19442@example.com,2017-12-09,4,517
19443,Customer_19443,customer19443@example.com,2000-12-27,4,981
19444,Customer_19444,customer19444@example.com,2013-02-04,1,317
19445,Customer_19445,customer19445@example.com,2014-07-19,4,2479
19446,Customer_19446,customer19446@example.com,1975-10-04,5,801
19447,Customer_19447,customer19447@example.com,1996-01-27,2,663
19448,Customer_19448,customer19448@example.com,1987-10-06,2,1592
19449,Customer_19449,customer19449@example.com,2008-11-09,1,1670
19450,Customer_19450,customer19450@example.com,1981-06-19,5,2487
19451,Customer_19451,customer19451@example.com,1999-03-03,4,3577
19452,Customer_19452,customer19452@example.com,2002-08-22,4,494
19453,Customer_19453,customer19453@example.com,1981-07-28,2,4930
19454,Customer_19454,customer19454@example.com,1979-02-12,4,2007
19455,Customer_19455,customer19455@example.com,1992-08-24,5,4376
19456,Customer_19456,customer19456@example.com,1996-04-21,4,2973
19457,Customer_19457,customer19457@example.com,1984-11-23,3,2763
19458,Customer_19458,customer19458@example.com,1976-07-09,4,789
19459,Customer_19459,customer19459@example.com,1978-09-13,5,643
19460,Customer_19460,customer19460@example.com,1985-06-25,5,1184
19461,Customer_19461,customer19461@example.com,2007-01-08,2,176
19462,Customer_19462,customer19462@example.com,2008-07-17,1,550
19463,Customer_19463,customer19463@example.com,2006-03-06,4,894
19464,Customer_19464,customer19464@example.com,1974-12-12,4,3465
19465,Customer_19465,customer19465@example.com,2005-09-18,5,3669
19466,Customer_19466,customer19466@example.com,2001-10-09,4,3742
19467,Customer_19467,customer19467@example.com,1973-01-16,5,3982
19468,Customer_19468,customer19468@example.com,1983-12-22,1,2735
19469,Customer_19469,customer19469@example.com,1998-02-02,3,3068
19470,Customer_19470,customer19470@example.com,1990-09-04,5,3793
19471,Customer_19471,customer19471@example.com,1992-10-27,4,1782
19472,Customer_19472,customer19472@example.com,1991-03-28,1,2006
19473,Customer_19473,customer19473@example.com,2018-08-23,5,3434
19474,Customer_19474,customer19474@example.com,1980-03-16,4,2187
19475,Customer_19475,customer19475@example.com,1990-08-05,1,3448
19476,Customer_19476,customer19476@example.com,1990-05-18,1,1679
19477,Customer_19477,customer19477@example.com,2007-01-06,3,10
19478,Customer_19478,customer19478@example.com,1981-12-01,2,1081
19479,Customer_19479,customer19479@example.com,1987-11-11,5,2675
19480,Customer_19480,customer19480@example.com,1978-09-03,1,153
19481,Customer_19481,customer19481@example.com,2008-05-02,1,2676
19482,Customer_19482,customer19482@example.com,1980-12-26,1,2283
19483,Customer_19483,customer19483@example.com,1976-04-17,1,1555
19484,Customer_19484,customer19484@example.com,1983-10-13,4,3365
19485,Customer_19485,customer19485@example.com,1992-01-14,4,4437
19486,Customer_19486,customer19486@example.com,1970-07-26,4,3940
19487,Customer_19487,customer19487@example.com,2005-03-16,1,92
19488,Customer_19488,customer19488@example.com,1991-12-07,4,1739
19489,Customer_19489,customer19489@example.com,2001-06-06,1,3025
19490,Customer_19490,customer19490@example.com,2007-05-08,1,947
19491,Customer_19491,customer19491@example.com,2018-01-20,2,4680
19492,Customer_19492,customer19492@example.com,2011-01-19,2,2907
19493,Customer_19493,customer19493@example.com,2018-11-29,4,3959
19494,Customer_19494,customer19494@example.com,2017-06-16,1,3451
19495,Customer_19495,customer19495@example.com,1971-07-24,4,2457
19496,Customer_19496,customer19496@example.com,2018-02-19,1,2329
19497,Customer_19497,customer19497@example.com,1972-07-19,5,674
19498,Customer_19498,customer19498@example.com,1971-07-26,3,4400
19499,Customer_19499,customer19499@example.com,1973-12-24,5,4802
19500,Customer_19500,customer19500@example.com,2014-07-15,3,2994
19501,Customer_19501,customer19501@example.com,2000-01-19,2,4781
19502,Customer_19502,customer19502@example.com,1995-04-12,2,3900
19503,Customer_19503,customer19503@example.com,2008-02-20,5,3854
19504,Customer_19504,customer19504@example.com,1992-02-13,4,3636
19505,Customer_19505,customer19505@example.com,1979-09-08,3,3280
19506,Customer_19506,customer19506@example.com,2011-08-13,5,4420
19507,Customer_19507,customer19507@example.com,1985-03-17,1,3352
19508,Customer_19508,customer19508@example.com,1991-12-08,5,1753
19509,Customer_19509,customer19509@example.com,1979-05-28,2,2983
19510,Customer_19510,customer19510@example.com,1998-10-28,2,3031
19511,Customer_19511,customer19511@example.com,2009-06-19,5,4325
19512,Customer_19512,customer19512@example.com,1987-04-24,2,4378
19513,Customer_19513,customer19513@example.com,2008-03-22,4,1719
19514,Customer_19514,customer19514@example.com,1988-10-30,2,3562
19515,Customer_19515,customer19515@example.com,1972-11-21,5,531
19516,Customer_19516,customer19516@example.com,1971-05-15,3,3397
19517,Customer_19517,customer19517@example.com,1985-04-16,1,888
19518,Customer_19518,customer19518@example.com,2017-08-19,4,4405
19519,Customer_19519,customer19519@example.com,2007-02-04,3,3212
19520,Customer_19520,customer19520@example.com,1987-05-29,5,3846
19521,Customer_19521,customer19521@example.com,1995-06-25,3,128
19522,Customer_19522,customer19522@example.com,1984-12-17,3,919
19523,Customer_19523,customer19523@example.com,1970-02-23,2,3245
19524,Customer_19524,customer19524@example.com,2002-10-01,5,3917
19525,Customer_19525,customer19525@example.com,2011-06-17,4,2230
19526,Customer_19526,customer19526@example.com,2004-06-30,3,1476
19527,Customer_19527,customer19527@example.com,2003-03-04,5,2986
19528,Customer_19528,customer19528@example.com,1971-10-09,1,4966
19529,Customer_19529,customer19529@example.com,2002-05-05,3,1926
19530,Customer_19530,customer19530@example.com,1987-12-04,4,4853
19531,Customer_19531,customer19531@example.com,2007-11-17,5,1913
19532,Customer_19532,customer19532@example.com,1999-03-05,1,1112
19533,Customer_19533,customer19533@example.com,2005-04-14,3,4617
19534,Customer_19534,customer19534@example.com,2012-02-24,5,884
19535,Customer_19535,customer19535@example.com,1994-04-27,1,441
19536,Customer_19536,customer19536@example.com,1998-11-30,1,3103
19537,Customer_19537,customer19537@example.com,1972-02-18,5,3136
19538,Customer_19538,customer19538@example.com,2012-08-20,3,4684
19539,Customer_19539,customer19539@example.com,2002-08-12,2,255
19540,Customer_19540,customer19540@example.com,1970-05-12,2,1701
19541,Customer_19541,customer19541@example.com,1982-09-02,1,4217
19542,Customer_19542,customer19542@example.com,2006-09-08,2,2865
19543,Customer_19543,customer19543@example.com,1991-12-10,3,2109
19544,Customer_19544,customer19544@example.com,2007-07-08,5,2531
19545,Customer_19545,customer19545@example.com,2005-11-11,5,2120
19546,Customer_19546,customer19546@example.com,2014-07-31,2,1315
19547,Customer_19547,customer19547@example.com,2017-08-26,4,2602
19548,Customer_19548,customer19548@example.com,2016-05-25,4,3282
19549,Customer_19549,customer19549@example.com,1976-12-17,5,2534
19550,Customer_19550,customer19550@example.com,1972-11-21,2,2829
19551,Customer_19551,customer19551@example.com,1997-06-26,5,2031
19552,Customer_19552,customer19552@example.com,2002-11-08,5,2487
19553,Customer_19553,customer19553@example.com,1988-01-30,1,1815
19554,Customer_19554,customer19554@example.com,1970-07-15,2,1319
19555,Customer_19555,customer19555@example.com,1988-02-06,2,1478
19556,Customer_19556,customer19556@example.com,2002-12-25,1,4305
19557,Customer_19557,customer19557@example.com,2002-04-18,5,4852
19558,Customer_19558,customer19558@example.com,1977-05-11,5,1482
19559,Customer_19559,customer19559@example.com,2016-05-15,2,978
19560,Customer_19560,customer19560@example.com,2011-07-03,3,226
19561,Customer_19561,customer19561@example.com,1997-01-19,1,1566
19562,Customer_19562,customer19562@example.com,2018-03-18,2,4328
19563,Customer_19563,customer19563@example.com,1975-08-06,2,928
19564,Customer_19564,customer19564@example.com,2010-09-25,4,1145
19565,Customer_19565,customer19565@example.com,1984-11-08,2,330
19566,Customer_19566,customer19566@example.com,2018-07-31,3,2538
19567,Customer_19567,customer19567@example.com,1979-12-07,2,3041
19568,Customer_19568,customer19568@example.com,2008-01-30,3,69
19569,Customer_19569,customer19569@example.com,1994-11-16,2,3225
19570,Customer_19570,customer19570@example.com,2000-12-01,5,979
19571,Customer_19571,customer19571@example.com,2013-10-26,3,678
19572,Customer_19572,customer19572@example.com,1985-10-01,1,794
19573,Customer_19573,customer19573@example.com,1991-10-19,1,397
19574,Customer_19574,customer19574@example.com,1988-09-14,2,2864
19575,Customer_19575,customer19575@example.com,1992-05-17,5,111
19576,Customer_19576,customer19576@example.com,2005-06-14,1,4791
19577,Customer_19577,customer19577@example.com,1988-04-14,4,764
19578,Customer_19578,customer19578@example.com,1970-08-07,2,4110
19579,Customer_19579,customer19579@example.com,2006-04-06,2,2899
19580,Customer_19580,customer19580@example.com,1997-06-21,1,559
19581,Customer_19581,customer19581@example.com,1991-06-24,2,447
19582,Customer_19582,customer19582@example.com,1997-09-03,3,3946
19583,Customer_19583,customer19583@example.com,1980-12-17,4,3754
19584,Customer_19584,customer19584@example.com,1991-11-26,4,1564
19585,Customer_19585,customer19585@example.com,1979-06-20,5,4155
19586,Customer_19586,customer19586@example.com,2019-01-20,1,3534
19587,Customer_19587,customer19587@example.com,1979-08-11,4,3320
19588,Customer_19588,customer19588@example.com,1993-01-25,5,159
19589,Customer_19589,customer19589@example.com,1980-10-14,1,3966
19590,Customer_19590,customer19590@example.com,2000-05-25,3,4105
19591,Customer_19591,customer19591@example.com,1996-10-02,4,4131
19592,Customer_19592,customer19592@example.com,2018-11-09,4,2502
19593,Customer_19593,customer19593@example.com,1972-07-11,3,3992
19594,Customer_19594,customer19594@example.com,2005-03-10,2,4412
19595,Customer_19595,customer19595@example.com,2015-04-03,3,4182
19596,Customer_19596,customer19596@example.com,2010-07-19,2,3437
19597,Customer_19597,customer19597@example.com,1985-03-31,3,1686
19598,Customer_19598,customer19598@example.com,2014-03-20,1,4662
19599,Customer_19599,customer19599@example.com,1972-10-28,4,1675
19600,Customer_19600,customer19600@example.com,1973-09-24,5,1895
19601,Customer_19601,customer19601@example.com,2006-10-26,1,2410
19602,Customer_19602,customer19602@example.com,1998-11-28,5,4489
19603,Customer_19603,customer19603@example.com,1997-03-07,1,586
19604,Customer_19604,customer19604@example.com,1998-01-02,5,1375
19605,Customer_19605,customer19605@example.com,1972-06-22,2,2536
19606,Customer_19606,customer19606@example.com,1990-12-23,1,4479
19607,Customer_19607,customer19607@example.com,1983-09-30,1,4401
19608,Customer_19608,customer19608@example.com,2008-12-22,4,654
19609,Customer_19609,customer19609@example.com,1971-07-22,5,691
19610,Customer_19610,customer19610@example.com,1999-10-25,4,1066
19611,Customer_19611,customer19611@example.com,2016-10-23,5,718
19612,Customer_19612,customer19612@example.com,2003-09-28,4,1379
19613,Customer_19613,customer19613@example.com,2013-07-28,3,1724
19614,Customer_19614,customer19614@example.com,1979-02-20,2,702
19615,Customer_19615,customer19615@example.com,2016-07-02,1,4106
19616,Customer_19616,customer19616@example.com,1995-07-24,5,4074
19617,Customer_19617,customer19617@example.com,2014-01-26,5,923
19618,Customer_19618,customer19618@example.com,1994-01-13,2,1799
19619,Customer_19619,customer19619@example.com,2002-09-10,4,2755
19620,Customer_19620,customer19620@example.com,1994-11-17,4,676
19621,Customer_19621,customer19621@example.com,1996-06-28,4,4806
19622,Customer_19622,customer19622@example.com,2002-11-21,3,2929
19623,Customer_19623,customer19623@example.com,1999-06-27,1,4844
19624,Customer_19624,customer19624@example.com,1997-10-16,4,4170
19625,Customer_19625,customer19625@example.com,2016-04-27,2,386
19626,Customer_19626,customer19626@example.com,1995-06-25,4,1909
19627,Customer_19627,customer19627@example.com,1997-10-12,2,4081
19628,Customer_19628,customer19628@example.com,2015-11-15,3,2185
19629,Customer_19629,customer19629@example.com,2014-06-21,5,3469
19630,Customer_19630,customer19630@example.com,1996-12-06,3,857
19631,Customer_19631,customer19631@example.com,2010-07-09,5,4010
19632,Customer_19632,customer19632@example.com,1999-12-04,3,4170
19633,Customer_19633,customer19633@example.com,1992-01-03,2,4945
19634,Customer_19634,customer19634@example.com,1989-07-11,3,4260
19635,Customer_19635,customer19635@example.com,2007-05-12,3,2990
19636,Customer_19636,customer19636@example.com,2004-02-29,2,1930
19637,Customer_19637,customer19637@example.com,1972-11-03,5,1555
19638,Customer_19638,customer19638@example.com,1998-06-22,1,4873
19639,Customer_19639,customer19639@example.com,2000-04-07,5,3914
19640,Customer_19640,customer19640@example.com,1988-02-26,3,1714
19641,Customer_19641,customer19641@example.com,1988-12-05,5,3358
19642,Customer_19642,customer19642@example.com,2008-01-19,2,3159
19643,Customer_19643,customer19643@example.com,1997-05-13,1,2901
19644,Customer_19644,customer19644@example.com,1980-09-08,5,4835
19645,Customer_19645,customer19645@example.com,2011-09-10,2,3071
19646,Customer_19646,customer19646@example.com,1983-11-14,1,3462
19647,Customer_19647,customer19647@example.com,1995-05-04,5,784
19648,Customer_19648,customer19648@example.com,1991-03-21,2,317
19649,Customer_19649,customer19649@example.com,1988-11-11,2,1488
19650,Customer_19650,customer19650@example.com,1970-04-10,5,431
19651,Customer_19651,customer19651@example.com,1998-09-15,1,662
19652,Customer_19652,customer19652@example.com,1983-06-13,4,4066
19653,Customer_19653,customer19653@example.com,2002-12-21,2,4221
19654,Customer_19654,customer19654@example.com,1980-01-25,2,357
19655,Customer_19655,customer19655@example.com,2002-07-04,1,3932
19656,Customer_19656,customer19656@example.com,1981-05-17,2,4806
19657,Customer_19657,customer19657@example.com,1970-12-06,1,3900
19658,Customer_19658,customer19658@example.com,2001-06-19,4,3388
19659,Customer_19659,customer19659@example.com,2011-07-12,3,2685
19660,Customer_19660,customer19660@example.com,1974-06-23,4,3116
19661,Customer_19661,customer19661@example.com,1987-01-01,4,2839
19662,Customer_19662,customer19662@example.com,1991-07-27,3,96
19663,Customer_19663,customer19663@example.com,1999-11-25,5,904
19664,Customer_19664,customer19664@example.com,2013-09-28,5,595
19665,Customer_19665,customer19665@example.com,1996-09-01,1,823
19666,Customer_19666,customer19666@example.com,2018-09-26,5,3805
19667,Customer_19667,customer19667@example.com,1980-10-27,1,2790
19668,Customer_19668,customer19668@example.com,2000-04-08,1,1615
19669,Customer_19669,customer19669@example.com,2014-12-22,1,2597
19670,Customer_19670,customer19670@example.com,1978-02-14,5,2428
19671,Customer_19671,customer19671@example.com,1999-02-13,4,4920
19672,Customer_19672,customer19672@example.com,2009-02-22,3,2896
19673,Customer_19673,customer19673@example.com,2011-06-23,4,4457
19674,Customer_19674,customer19674@example.com,1985-11-11,3,3360
19675,Customer_19675,customer19675@example.com,2008-12-14,5,2279
19676,Customer_19676,customer19676@example.com,1981-05-14,5,3004
19677,Customer_19677,customer19677@example.com,2011-05-18,3,4655
19678,Customer_19678,customer19678@example.com,1988-01-04,3,1725
19679,Customer_19679,customer19679@example.com,2014-04-13,5,949
19680,Customer_19680,customer19680@example.com,1995-11-29,4,2974
19681,Customer_19681,customer19681@example.com,2008-03-04,2,3045
19682,Customer_19682,customer19682@example.com,2019-02-15,3,379
19683,Customer_19683,customer19683@example.com,2010-04-03,2,4081
19684,Customer_19684,customer19684@example.com,1981-03-27,2,4792
19685,Customer_19685,customer19685@example.com,1989-12-07,1,268
19686,Customer_19686,customer19686@example.com,1973-11-21,3,4272
19687,Customer_19687,customer19687@example.com,1981-08-27,2,203
19688,Customer_19688,customer19688@example.com,2014-03-12,1,4397
19689,Customer_19689,customer19689@example.com,2010-07-24,5,4125
19690,Customer_19690,customer19690@example.com,2004-06-14,2,576
19691,Customer_19691,customer19691@example.com,2012-04-15,3,134
19692,Customer_19692,customer19692@example.com,2016-07-14,1,817
19693,Customer_19693,customer19693@example.com,2016-02-12,3,750
19694,Customer_19694,customer19694@example.com,1981-12-08,4,2142
19695,Customer_19695,customer19695@example.com,1972-07-05,1,309
19696,Customer_19696,customer19696@example.com,2017-01-19,5,4129
19697,Customer_19697,customer19697@example.com,2000-04-18,2,3409
